"Sample.ID","Replicate.Number","Sample.Volume","Sample.Collection.Method","Filter.Preservation.Method","Sample.Notes","Filter.Type","Filter.Pore.Size","Survey.Date.and.Time","Site.Name","Crew","Blank.Included","Site.Notes","County","State","Year","Habitat","Size","Site.Character","Project.Name","Waterbody.Name","Sample.Depth","Sub.Site.Locations","flow.CMS","Air.Temperature","Water.Temperature","Dissolved.Oxygen","Specific.Conductance","pH","X.Coordinate","Y.Coordinate","Extraction.Status","Location.Storage.Method","DNA.Volume.ul.remaining","RNA.Volume.ul.remaining"
"Klamath34_20240718_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/18/2024 19:12","Klamath34","OV, JL","no","","Klamath","OR",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,31.3,23.7,11.55,138.5,NA,-122.0318512,42.13350307,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath18_20240723_1",1,500,"deionized water","RNAprotect Tissue Reagent","Blank","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath18_20240723_2",2,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath18_20240723_3",3,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath18_20240723_4",4,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath18_20240723_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath18_20240723_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath18_20240723_7",7,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath18_20240723_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath18_20240723_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath18_20240723_10",10,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 18:03","Klamath18","","yes","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,21.9,8.67,126.7,NA,-122.1999829,41.9734895,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath16_20240723_1",1,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath16_20240723_2",2,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath16_20240723_3",3,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath16_20240723_4",4,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath16_20240723_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath16_20240723_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath16_20240723_7",7,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath16_20240723_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath16_20240723_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 19:38","Klamath16","","no","","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.8,8.85,131.5,NA,-122.2176978,41.96621715,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath12_20240723_1",1,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath12_20240723_2",2,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath12_20240723_3",3,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath12_20240723_4",4,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath12_20240723_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath12_20240723_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath12_20240723_7",7,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath12_20240723_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath12_20240723_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","Dropped in the bottle","Sterivex","0.45 micron","7/23/2024 22:42","Klamath12","","no","Site relocated to river in 2024, just upstream of historic bridge pilings","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.7,8.67,137.3,NA,-122.2895092,41.97439909,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath14_20240723_1",1,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath14_20240723_2",2,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath14_20240723_3",3,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath14_20240723_4",4,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath14_20240723_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath14_20240723_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath14_20240723_7",7,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath14_20240723_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath14_20240723_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/23/2024 23:03","Klamath14","","no","Form didnt save. Bad photos","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24,8.5,NA,NA,-122.2895086,41.97439322,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath10_20240723_1",1,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath10_20240723_2",2,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath10_20240723_3",3,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath10_20240723_4",4,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath10_20240723_5",5,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath10_20240723_6",6,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath10_20240723_7",7,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath10_20240723_8",8,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath10_20240723_9",9,200,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/24/2024 0:58","Klamath10","","no","Just upstream of cold spring, cold spring is 15.5° C and 5mg/l do","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,24.8,8.39,136.8,NA,-122.3280525,41.98255099,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
